category,term,number_of_genes,number_of_genes_in_background,ncbiTaxonId,inputGenes,preferredNames,p_value,fdr,description
Keyword,KW-0808,176,625,318829,"318829.MGG_00041T0,318829.MGG_00383T0,318829.MGG_00446T0,318829.MGG_00450T0,318829.MGG_00517T0,318829.MGG_00559T0,318829.MGG_00592T0,318829.MGG_00682T0,318829.MGG_00800T0,318829.MGG_00803T0,318829.MGG_00864T0,318829.MGG_00923T0,318829.MGG_00942T0,318829.MGG_00943T0,318829.MGG_01003T0,318829.MGG_01026T0,318829.MGG_01092T0,318829.MGG_01102T0,318829.MGG_01140T0,318829.MGG_01158T0,318829.MGG_01279T0,318829.MGG_01288T0,318829.MGG_01292T0,318829.MGG_01362T0,318829.MGG_01410T0,318829.MGG_01469T0,318829.MGG_01572T0,318829.MGG_01594T0,318829.MGG_01631T0,318829.MGG_01662T0,318829.MGG_01702T0,318829.MGG_01721T0,318829.MGG_01755T0,318829.MGG_01819T0,318829.MGG_02103T0,318829.MGG_02125T0,318829.MGG_02247T0,318829.MGG_02471T0,318829.MGG_02489T0,318829.MGG_02525T0,318829.MGG_02568T0,318829.MGG_02617T0,318829.MGG_02624T0,318829.MGG_02653T0,318829.MGG_02690T0,318829.MGG_02813T0,318829.MGG_02821T0,318829.MGG_02829T0,318829.MGG_02944T0,318829.MGG_03007T0,318829.MGG_03028T0,318829.MGG_03041T0,318829.MGG_03095T0,318829.MGG_03149T0,318829.MGG_03252T0,318829.MGG_03416T0,318829.MGG_03494T0,318829.MGG_03696T0,318829.MGG_03810T0,318829.MGG_03841T0,318829.MGG_03860T0,318829.MGG_03882T0,318829.MGG_04014T0,318829.MGG_04059T0,318829.MGG_04087T0,318829.MGG_04118T0,318829.MGG_04134T0,318829.MGG_04156T0,318829.MGG_04210T0,318829.MGG_04346T0,318829.MGG_04449T0,318829.MGG_04463T0,318829.MGG_04477T0,318829.MGG_04500T0,318829.MGG_04562T0,318829.MGG_04584T0,318829.MGG_04618T0,318829.MGG_04652T0,318829.MGG_04660T0,318829.MGG_04714T0,318829.MGG_04773T0,318829.MGG_04826T0,318829.MGG_04901T0,318829.MGG_04943T0,318829.MGG_05063T0,318829.MGG_05067T0,318829.MGG_05098T0,318829.MGG_05168T0,318829.MGG_05189T0,318829.MGG_05252T0,318829.MGG_05254T0,318829.MGG_05376T0,318829.MGG_05440T0,318829.MGG_05481T0,318829.MGG_05677T0,318829.MGG_05734T0,318829.MGG_05812T0,318829.MGG_06089T0,318829.MGG_06197T0,318829.MGG_06270T0,318829.MGG_06348T0,318829.MGG_06392T0,318829.MGG_06446T0,318829.MGG_06448T0,318829.MGG_06498T0,318829.MGG_06530T0,318829.MGG_06562T0,318829.MGG_06599T0,318829.MGG_06678T0,318829.MGG_06712T0,318829.MGG_06722T0,318829.MGG_06764T0,318829.MGG_06868T0,318829.MGG_06915T0,318829.MGG_07135T0,318829.MGG_07202T0,318829.MGG_07229T0,318829.MGG_07255T0,318829.MGG_07289T0,318829.MGG_07323T0,318829.MGG_07331T0,318829.MGG_07496T0,318829.MGG_08063T0,318829.MGG_08189T0,318829.MGG_08440T0,318829.MGG_08613T0,318829.MGG_08622T0,318829.MGG_08631T0,318829.MGG_08636T0,318829.MGG_08649T0,318829.MGG_08689T0,318829.MGG_08904T0,318829.MGG_09195T0,318829.MGG_09287T0,318829.MGG_09289T0,318829.MGG_09290T0,318829.MGG_09457T0,318829.MGG_09512T0,318829.MGG_09550T0,318829.MGG_09565T0,318829.MGG_09766T0,318829.MGG_09867T0,318829.MGG_09878T0,318829.MGG_09912T0,318829.MGG_09919T0,318829.MGG_10052T0,318829.MGG_10568T0,318829.MGG_10588T0,318829.MGG_10700T0,318829.MGG_11480T0,318829.MGG_11597T0,318829.MGG_11805T0,318829.MGG_11861T0,318829.MGG_11934T0,318829.MGG_12154T0,318829.MGG_12214T0,318829.MGG_12860T0,318829.MGG_13032T0,318829.MGG_13217T0,318829.MGG_13398T0,318829.MGG_13447T0,318829.MGG_13453T0,318829.MGG_13499T0,318829.MGG_13781T0,318829.MGG_13813T0,318829.MGG_14329T0,318829.MGG_14773T0,318829.MGG_14886T0,318829.MGG_15027T0,318829.MGG_15097T0,318829.MGG_15100T0,318829.MGG_15156T0,318829.MGG_15383T0,318829.MGG_16862T0,318829.MGG_17318T0,318829.MGG_17399T0","MGG_00041,MGG_00383,MGG_00446,MGG_00450,MGG_00517,MGG_00559,MGG_00592,MGG_00682,MGG_00800,MGG_00803,MGG_00864,MGG_00923,MGG_00942,MGG_00943,MGG_01003,MGG_01026,MGG_01092,MGG_01102,MGG_01140,MGG_01158,MGG_01279,MGG_01288,MGG_01292,MGG_01362,MGG_01410,MGG_01469,MGG_01572,MGG_01594,MGG_01631,MGG_01662,MGG_01702,MGG_01721,MGG_01755,MGG_01819,MGG_02103,MGG_02125,MGG_02247,MGG_02471,MGG_02489,MGG_02525,MGG_02568,MGG_02617,MGG_02624,MGG_02653,MGG_02690,MG02813.4,MGG_02821,MGG_02829,MGG_02944,MGG_03007,MGG_03028,MGG_03041,MGG_03095,MGG_03149,MGG_03252,MGG_03416,MGG_03494,MGG_03696,MGG_03810,MGG_03841,MGG_03860,MGG_03882,MGG_04014,MGG_04059,MGG_04087,MGG_04118,MGG_04134,MGG_04156,MGG_04210,MGG_04346,MGG_04449,MGG_04463,MGG_04477,MGG_04500,MGG_04562,MGG_04584,MGG_04618,MGG_04652,MGG_04660,MGG_04714,MGG_04773,MGG_04826,MGG_04901,MGG_04943,MGG_05063,MGG_05067,MGG_05098,MGG_05168,MGG_05189,MGG_05252,MGG_05254,MGG_05376,MGG_05440,MGG_05481,MGG_05677,MGG_05734,MGG_05812,MGG_06089,MGG_06197,MGG_06270,MGG_06348,MGG_06392,MGG_06446,MGG_06448,MGG_06498,MGG_06530,MGG_06562,MGG_06599,MGG_06678,MGG_06712,MGG_06722,MGG_06764,MGG_06868,MGG_06915,MGG_07135,MGG_07202,MGG_07229,MGG_07255,MGG_07289,MGG_07323,MGG_07331,MGG_07496,MGG_08063,MGG_08189,MGG_08440,MGG_08613,MGG_08622,MGG_08631,MGG_08636,MGG_08649,MGG_08689,MGG_08904,MGG_09195,MGG_09287,MGG_09289,MGG_09290,MGG_09457,MGG_09512,MGG_09550,MGG_09565,MGG_09766,MGG_09867,MGG_09878,MGG_09912,MGG_09919,MGG_10052,MGG_10568,MGG_10588,MGG_10700,MGG_11480,MGG_11597,MGG_11805,MGG_11861,MGG_11934,MGG_12154,MGG_12214,MGG_12860,MGG_13032,MGG_13217,MGG_13398,MGG_13447,MGG_13453,MGG_13499,MGG_13781,MGG_13813,MGG_14329,MGG_01251,MGG_03402,MGG_12639,MGG_12451,MGG_12455,MGG_13131,MGG_10599,MGG_05077,MGG_11428,MGG_00657",5.55e-15,2.02e-13,Transferase
Keyword,KW-0809,13,27,318829,"318829.MGG_00168T0,318829.MGG_00647T0,318829.MGG_00666T0,318829.MGG_01712T0,318829.MGG_01995T0,318829.MGG_03521T0,318829.MGG_04012T0,318829.MGG_04219T0,318829.MGG_04826T0,318829.MGG_04842T0,318829.MGG_05112T0,318829.MGG_08584T0,318829.MGG_15038T0","MGG_00168,MGG_00647,MGG_00666,MGG_01712,MGG_01995,MGG_03521,MGG_04012,MGG_04219,MGG_04826,MGG_04842,MGG_05112,MGG_08584,MGG_12517",0.00076,0.0041,Transit peptide
Keyword,KW-0811,7,12,318829,"318829.MGG_00162T0,318829.MGG_04219T0,318829.MGG_04856T0,318829.MGG_06366T0,318829.MGG_06427T0,318829.MGG_07333T0,318829.MGG_14666T0","MGG_00162,MGG_04219,MGG_04856,MGG_06366,MGG_06427,MGG_07333,MGG_11532",0.0059,0.0225,Translocation
Keyword,KW-0813,73,285,318829,"318829.MGG_00162T0,318829.MGG_00168T0,318829.MGG_00647T0,318829.MGG_00917T0,318829.MGG_01062T0,318829.MGG_01108T0,318829.MGG_01333T0,318829.MGG_01434T0,318829.MGG_01790T0,318829.MGG_01925T0,318829.MGG_02370T0,318829.MGG_02634T0,318829.MGG_02806T0,318829.MGG_03073T0,318829.MGG_03224T0,318829.MGG_03320T0,318829.MGG_03388T0,318829.MGG_03511T0,318829.MGG_03564T0,318829.MGG_03947T0,318829.MGG_04219T0,318829.MGG_04550T0,318829.MGG_04716T0,318829.MGG_04827T0,318829.MGG_04856T0,318829.MGG_04994T0,318829.MGG_05676T0,318829.MGG_06192T0,318829.MGG_06332T0,318829.MGG_06349T0,318829.MGG_06362T0,318829.MGG_06366T0,318829.MGG_06405T0,318829.MGG_06427T0,318829.MGG_06569T0,318829.MGG_06685T0,318829.MGG_06860T0,318829.MGG_06910T0,318829.MGG_07007T0,318829.MGG_07035T0,318829.MGG_07066T0,318829.MGG_07150T0,318829.MGG_07200T0,318829.MGG_07201T0,318829.MGG_07297T0,318829.MGG_07333T0,318829.MGG_07489T0,318829.MGG_07542T0,318829.MGG_07752T0,318829.MGG_09285T0,318829.MGG_09346T0,318829.MGG_09535T0,318829.MGG_09564T0,318829.MGG_09852T0,318829.MGG_09916T0,318829.MGG_09952T0,318829.MGG_09991T0,318829.MGG_10492T0,318829.MGG_10504T0,318829.MGG_10633T0,318829.MGG_10879T0,318829.MGG_11577T0,318829.MGG_12775T0,318829.MGG_13188T0,318829.MGG_13651T0,318829.MGG_14666T0,318829.MGG_15072T0,318829.MGG_15700T0,318829.MGG_16149T0,318829.MGG_16392T0,318829.MGG_16734T0,318829.MGG_16866T0,318829.MGG_18003T0","MGG_00162,MGG_00168,MGG_00647,MGG_00917,MGG_01062,MGG_01108,MGG_01333,MGG_01434,MGG_01790,MGG_01925,MGG_02370,MGG_02634,MGG_02806,MGG_03073,MGG_03224,MGG_03320,MGG_03388,MGG_03511,MGG_03564,MGG_03947,MGG_04219,MGG_04550,MGG_04716,MGG_04827,MGG_04856,MGG_04994,MGG_05676,MGG_06192,MGG_06332,MGG_06349,MGG_06362,MGG_06366,MGG_06405,MGG_06427,MGG_06569,MGG_06685,MGG_06860,MGG_06910,MGG_07007,MGG_07035,MGG_07066,MGG_07150,MGG_07200,MGG_07201,MGG_07297,MGG_07333,MGG_07489,MGG_07542,MGG_07752,MGG_09285,MGG_09346,MGG_09535,MGG_09564,MGG_09852,MGG_09916,MGG_09952,MGG_09991,MGG_10492,MGG_10504,MGG_10633,MGG_10879,MGG_11577,MGG_12775,MGG_13188,MGG_13651,MGG_11532,MGG_07060,MGG_01446,MGG_06656,MGG_05526,ATG2,MGG_05093,MGG_02661",1.11e-05,9.64e-05,Transport
Keyword,KW-0816,9,10,318829,"318829.MGG_00168T0,318829.MGG_01712T0,318829.MGG_01995T0,318829.MGG_02813T0,318829.MGG_05480T0,318829.MGG_07268T0,318829.MGG_08835T0,318829.MGG_09367T0,318829.MGG_16230T0","MGG_00168,MGG_01712,MGG_01995,MG02813.4,MGG_05480,MGG_07268,MGG_08835,MGG_09367,MGG_06977",2e-04,0.0013,Tricarboxylic acid cycle
Keyword,KW-0853,26,105,318829,"318829.MGG_00946T0,318829.MGG_01108T0,318829.MGG_01259T0,318829.MGG_02460T0,318829.MGG_02823T0,318829.MGG_03116T0,318829.MGG_03511T0,318829.MGG_04352T0,318829.MGG_04719T0,318829.MGG_05201T0,318829.MGG_05637T0,318829.MGG_06111T0,318829.MGG_06211T0,318829.MGG_06389T0,318829.MGG_06728T0,318829.MGG_07273T0,318829.MGG_07323T0,318829.MGG_08053T0,318829.MGG_08065T0,318829.MGG_08708T0,318829.MGG_08829T0,318829.MGG_10504T0,318829.MGG_10588T0,318829.MGG_14014T0,318829.MGG_14350T0,318829.MGG_14666T0","MGG_00946,MGG_01108,MGG_01259,MGG_02460,MGG_02823,MGG_03116,MGG_03511,MGG_04352,MGG_04719,MGG_05201,MGG_05637,MGG_06111,MGG_06211,MGG_06389,MGG_06728,MGG_07273,MGG_07323,MGG_08053,MGG_08065,MGG_08708,MGG_08829,MGG_10504,MGG_10588,MGG_14014,MGG_14350,MGG_11532",0.0101,0.0335,WD repeat
Keyword,KW-0888,12,12,318829,"318829.MGG_00170T0,318829.MGG_00331T0,318829.MGG_01153T0,318829.MGG_02086T0,318829.MGG_04053T0,318829.MGG_04551T0,318829.MGG_06472T0,318829.MGG_07031T0,318829.MGG_07130T0,318829.MGG_07165T0,318829.MGG_07727T0,318829.MGG_08343T0","MGG_00170,MGG_00331,MGG_01153,MGG_02086,MGG_04053,MGG_04551,MGG_06472,MGG_07031,MGG_07130,MGG_07165,MGG_07727,MGG_08343",8.4e-06,7.96e-05,Threonine protease
Keyword,KW-0931,11,15,318829,"318829.MGG_01108T0,318829.MGG_02634T0,318829.MGG_03511T0,318829.MGG_05676T0,318829.MGG_06362T0,318829.MGG_06860T0,318829.MGG_06910T0,318829.MGG_07035T0,318829.MGG_09564T0,318829.MGG_10504T0,318829.MGG_14666T0","MGG_01108,MGG_02634,MGG_03511,MGG_05676,MGG_06362,MGG_06860,MGG_06910,MGG_07035,MGG_09564,MGG_10504,MGG_11532",0.00014,0.00097,ER-Golgi transport
Keyword,KW-0963,87,185,318829,"318829.MGG_00101T0,318829.MGG_00135T0,318829.MGG_00170T0,318829.MGG_00307T0,318829.MGG_00331T0,318829.MGG_00336T0,318829.MGG_00341T0,318829.MGG_00559T0,318829.MGG_00604T0,318829.MGG_00748T0,318829.MGG_00776T0,318829.MGG_01153T0,318829.MGG_01582T0,318829.MGG_01594T0,318829.MGG_01637T0,318829.MGG_01671T0,318829.MGG_01725T0,318829.MGG_01979T0,318829.MGG_02086T0,318829.MGG_02634T0,318829.MGG_02653T0,318829.MGG_02971T0,318829.MGG_03098T0,318829.MGG_03195T0,318829.MGG_03310T0,318829.MGG_03388T0,318829.MGG_03511T0,318829.MGG_03536T0,318829.MGG_03607T0,318829.MGG_03699T0,318829.MGG_03857T0,318829.MGG_04034T0,318829.MGG_04053T0,318829.MGG_04095T0,318829.MGG_04190T0,318829.MGG_04337T0,318829.MGG_04352T0,318829.MGG_04551T0,318829.MGG_04562T0,318829.MGG_04745T0,318829.MGG_05317T0,318829.MGG_05436T0,318829.MGG_05676T0,318829.MGG_05682T0,318829.MGG_05977T0,318829.MGG_06089T0,318829.MGG_06127T0,318829.MGG_06180T0,318829.MGG_06472T0,318829.MGG_06498T0,318829.MGG_06639T0,318829.MGG_06837T0,318829.MGG_06860T0,318829.MGG_06904T0,318829.MGG_06910T0,318829.MGG_07031T0,318829.MGG_07033T0,318829.MGG_07035T0,318829.MGG_07130T0,318829.MGG_07165T0,318829.MGG_07297T0,318829.MGG_07333T0,318829.MGG_07727T0,318829.MGG_08343T0,318829.MGG_08908T0,318829.MGG_09290T0,318829.MGG_09495T0,318829.MGG_09535T0,318829.MGG_09564T0,318829.MGG_09890T0,318829.MGG_09991T0,318829.MGG_10325T0,318829.MGG_10358T0,318829.MGG_10504T0,318829.MGG_10957T0,318829.MGG_11412T0,318829.MGG_11889T0,318829.MGG_12403T0,318829.MGG_12646T0,318829.MGG_12749T0,318829.MGG_12839T0,318829.MGG_13834T0,318829.MGG_14349T0,318829.MGG_14472T0,318829.MGG_15027T0,318829.MGG_16901T0,318829.MGG_17001T0","MGG_00101,MGG_00135,MGG_00170,MGG_00307,MGG_00331,MGG_00336,MGG_00341,MGG_00559,MGG_00604,MGG_00748,MGG_00776,MGG_01153,MGG_01582,MGG_01594,MGG_01637,MGG_01671,MGG_01725,MGG_01979,MGG_02086,MGG_02634,MGG_02653,MGG_02971,MGG_03098,MGG_03195,MGG_03310,MGG_03388,MGG_03511,MGG_03536,MGG_03607,MGG_03699,MGG_03857,MGG_04034,MGG_04053,MGG_04095,MGG_04190,MGG_04337,MGG_04352,MGG_04551,MGG_04562,MGG_04745,MGG_05317,MGG_05436,MGG_05676,MGG_05682,MGG_05977,MGG_06089,MGG_06127,MGG_06180,MGG_06472,MGG_06498,MGG_06639,MGG_06837,MGG_06860,MGG_06904,MGG_06910,MGG_07031,DED1,MGG_07035,MGG_07130,MGG_07165,MGG_07297,MGG_07333,MGG_07727,MGG_08343,MGG_08908,MGG_09290,MGG_09495,MGG_09535,MGG_09564,MGG_09890,MGG_09991,MGG_10325,MGG_10358,MGG_10504,MGG_10957,MGG_11412,MGG_11889,MGG_12403,MGG_12646,MGG_12749,PAN1,MGG_13834,MGG_14349,MRI1,MGG_12639,MGG_12894,MGG_10690",1.17e-17,5.08e-16,Cytoplasm
Keyword,KW-0968,12,17,318829,"318829.MGG_01062T0,318829.MGG_01108T0,318829.MGG_02634T0,318829.MGG_05676T0,318829.MGG_06362T0,318829.MGG_06860T0,318829.MGG_06910T0,318829.MGG_07035T0,318829.MGG_07768T0,318829.MGG_09564T0,318829.MGG_10504T0,318829.MGG_14666T0","MGG_01062,MGG_01108,MGG_02634,MGG_05676,MGG_06362,MGG_06860,MGG_06910,MGG_07035,MGG_07768,MGG_09564,MGG_10504,MGG_11532",8.86e-05,0.00067,Cytoplasmic vesicle
Keyword,KW-0999,14,38,318829,"318829.MGG_00167T0,318829.MGG_00488T0,318829.MGG_00647T0,318829.MGG_00666T0,318829.MGG_01312T0,318829.MGG_03073T0,318829.MGG_06192T0,318829.MGG_07542T0,318829.MGG_11278T0,318829.MGG_11589T0,318829.MGG_11710T0,318829.MGG_12467T0,318829.MGG_17901T0,318829.MGG_18003T0","MGG_00167,MGG_00488,MGG_00647,MGG_00666,MGG_01312,MGG_03073,MGG_06192,MGG_07542,MGG_11278,MGG_11589,MGG_11710,MGG_12467,MGG_02983,MGG_02661",0.0036,0.0157,Mitochondrion inner membrane
PMID,PMID.21818394,11,15,318829,"318829.MGG_00634T0,318829.MGG_00803T0,318829.MGG_02538T0,318829.MGG_03041T0,318829.MGG_03982T0,318829.MGG_04994T0,318829.MGG_06062T0,318829.MGG_06888T0,318829.MGG_09289T0,318829.MGG_14279T0,318829.MGG_16392T0","MGG_00634,MGG_00803,MGG_02538,MGG_03041,MGG_03982,MGG_04994,MGG_06062,MGG_06888,MGG_09289,MGG_14279,MGG_05526",0.00014,0.0184,(2011) The function of MoGlk1 in integration of glucose and ammonium utilization in Magnaporthe oryzae.
PMID,PMID.22174787,21,36,318829,"318829.MGG_00450T0,318829.MGG_01026T0,318829.MGG_01755T0,318829.MGG_01985T0,318829.MGG_03900T0,318829.MGG_04346T0,318829.MGG_05063T0,318829.MGG_05189T0,318829.MGG_05247T0,318829.MGG_07268T0,318829.MGG_08063T0,318829.MGG_08173T0,318829.MGG_08363T0,318829.MGG_08835T0,318829.MGG_09289T0,318829.MGG_09367T0,318829.MGG_09926T0,318829.MGG_10148T0,318829.MGG_10568T0,318829.MGG_11399T0,318829.MGG_13499T0","MGG_00450,MGG_01026,MGG_01755,MGG_01985,MGG_03900,MGG_04346,MGG_05063,MGG_05189,MGG_05247,MGG_07268,MGG_08063,MGG_08173,MGG_08363,MGG_08835,MGG_09289,MGG_09367,MGG_09926,MGG_10148,MGG_10568,MGG_11399,MGG_13499",2.12e-06,0.0014,(2011) Genome characterization of the oleaginous fungus Mortierella alpina.
PMID,PMID.23039028,14,18,318829,"318829.MGG_01631T0,318829.MGG_01819T0,318829.MGG_02616T0,318829.MGG_02625T0,318829.MGG_02813T0,318829.MGG_03186T0,318829.MGG_04337T0,318829.MGG_04495T0,318829.MGG_05949T0,318829.MGG_07216T0,318829.MGG_07289T0,318829.MGG_07460T0,318829.MGG_08661T0,318829.MGG_11916T0","MGG_01631,MGG_01819,MGG_02616,MGG_02625,MG02813.4,MGG_03186,MGG_04337,MGG_04495,MGG_05949,MGG_07216,MGG_07289,MGG_07460,MGG_08661,MGG_11916",1.06e-05,0.0036,(2012) In-depth analysis of the Magnaporthe oryzae conidial proteome.
PMID,PMID.24116181,13,16,318829,"318829.MGG_00383T0,318829.MGG_00604T0,318829.MGG_00923T0,318829.MGG_01728T0,318829.MGG_04764T0,318829.MGG_05155T0,318829.MGG_06466T0,318829.MGG_06712T0,318829.MGG_07074T0,318829.MGG_08171T0,318829.MGG_10380T0,318829.MGG_10852T0,318829.MGG_13781T0","MGG_00383,MGG_00604,MGG_00923,MGG_01728,MGG_04764,MGG_05155,MGG_06466,MGG_06712,MGG_07074,MGG_08171,MGG_10380,MGG_10852,MGG_13781",1.59e-05,0.0036,(2013) The MET13 methylenetetrahydrofolate reductase gene is essential for infection-related morphogenesis in the rice blast fungus Magnaporthe oryzae.
PMID,PMID.25514925,10,13,318829,"318829.MGG_02921T0,318829.MGG_03506T0,318829.MGG_03982T0,318829.MGG_06917T0,318829.MGG_07066T0,318829.MGG_07752T0,318829.MGG_08622T0,318829.MGG_09757T0,318829.MGG_10583T0,318829.MGG_15048T0","MGG_02921,MGG_03506,MGG_03982,MGG_06917,MGG_07066,MGG_07752,MGG_08622,MGG_09757,MGG_10583,MGG_15048",0.00021,0.023,(2015) Multilayer regulatory mechanisms control cleavage factor I proteins in filamentous fungi.
PMID,PMID.28806765,11,17,318829,"318829.MGG_00546T0,318829.MGG_01113T0,318829.MGG_01588T0,318829.MGG_03196T0,318829.MGG_03372T0,318829.MGG_03982T0,318829.MGG_06571T0,318829.MGG_06958T0,318829.MGG_08829T0,318829.MGG_09499T0,318829.MGG_09927T0","MGG_00546,MGG_01113,MGG_01588,MGG_03196,MGG_03372,MGG_03982,MGG_06571,MGG_06958,MGG_08829,MGG_09499,MGG_09927",3e-04,0.0253,(2017) PKA activity is essential for relieving the suppression of hyphal growth and appressorium formation by MoSfl1 in Magnaporthe oryzae.
PMID,PMID.29773679,15,24,318829,"318829.MGG_00707T0,318829.MGG_01139T0,318829.MGG_04346T0,318829.MGG_04478T0,318829.MGG_05252T0,318829.MGG_05283T0,318829.MGG_05345T0,318829.MGG_05671T0,318829.MGG_06197T0,318829.MGG_06915T0,318829.MGG_10568T0,318829.MGG_13485T0,318829.MGG_15868T0,318829.MGG_16375T0,318829.MGG_16739T0","MGG_00707,MGG_01139,MGG_04346,MGG_04478,MGG_05252,MGG_05283,MGG_05345,MGG_05671,MGG_06197,MGG_06915,MGG_10568,MGG_13485,MGG_07169,MGG_05487,MGG_06019",3.33e-05,0.0056,(2018) Comparative proteomic analysis reveals the regulatory network of the veA gene during asexual and sexual spore development of Aspergillus cristatus.
PMID,PMID.30837482,11,16,318829,"318829.MGG_01084T0,318829.MGG_02496T0,318829.MGG_02503T0,318829.MGG_03900T0,318829.MGG_04191T0,318829.MGG_05008T0,318829.MGG_06349T0,318829.MGG_06712T0,318829.MGG_06759T0,318829.MGG_06958T0,318829.MGG_08084T0","MGG_01084,MGG_02496,MGG_02503,MGG_03900,MGG_04191,MGG_05008,MGG_06349,MGG_06712,MGG_06759,MGG_06958,MGG_08084",0.00021,0.023,"(2019) Succinyl-proteome profiling of Pyricularia oryzae, a devastating phytopathogenic fungus that causes rice blast disease."
PMID,PMID.31379758,8,9,318829,"318829.MGG_03185T0,318829.MGG_06650T0,318829.MGG_06759T0,318829.MGG_08895T0,318829.MGG_09512T0,318829.MGG_10700T0,318829.MGG_11412T0,318829.MGG_13185T0","MGG_03185,MGG_06650,MGG_06759,MGG_08895,MGG_09512,MGG_10700,MGG_11412,MGG_13185",0.00048,0.036,(2019) Switchable Nitroproteome States of Phytophthora infestans Biology and Pathobiology.
Pfam,PF00004,23,61,318829,"318829.MGG_00330T0,318829.MGG_00908T0,318829.MGG_01380T0,318829.MGG_01581T0,318829.MGG_02418T0,318829.MGG_03173T0,318829.MGG_03958T0,318829.MGG_04085T0,318829.MGG_04437T0,318829.MGG_05193T0,318829.MGG_05477T0,318829.MGG_06459T0,318829.MGG_07441T0,318829.MGG_07526T0,318829.MGG_07916T0,318829.MGG_10327T0,318829.MGG_11021T0,318829.MGG_11141T0,318829.MGG_12925T0,318829.MGG_14588T0,318829.MGG_15496T0,318829.MGG_16395T0,318829.MGG_17505T0","MGG_00330,MGG_00908,MGG_01380,MGG_01581,MGG_02418,MGG_03173,MGG_03958,MGG_04085,MGG_04437,MGG_05193,MGG_05477,MGG_06459,MGG_07441,MGG_07526,MGG_07916,MGG_10327,MGG_11021,MGG_11141,MGG_12925,MGG_14588,MGG_10738,MGG_05537,MGG_00206",0.00017,0.0173,ATPase family associated with various cellular activities (AAA)
Pfam,PF00025,17,33,318829,"318829.MGG_00466T0,318829.MGG_01079T0,318829.MGG_01185T0,318829.MGG_02731T0,318829.MGG_04143T0,318829.MGG_04204T0,318829.MGG_04438T0,318829.MGG_06135T0,318829.MGG_06154T0,318829.MGG_06241T0,318829.MGG_06362T0,318829.MGG_06914T0,318829.MGG_06962T0,318829.MGG_07176T0,318829.MGG_08144T0,318829.MGG_09952T0,318829.MGG_10323T0","MGG_00466,MGG_01079,MGG_01185,MGG_02731,MGG_04143,MGG_04204,MGG_04438,MGG_06135,MGG_06154,MGG_06241,MGG_06362,MGG_06914,MGG_06962,MGG_07176,MGG_08144,MGG_09952,MGG_10323",6.46e-05,0.0097,ADP-ribosylation factor family
Pfam,PF00071,18,35,318829,"318829.MGG_00466T0,318829.MGG_01079T0,318829.MGG_01185T0,318829.MGG_02731T0,318829.MGG_03295T0,318829.MGG_04143T0,318829.MGG_04438T0,318829.MGG_06135T0,318829.MGG_06154T0,318829.MGG_06241T0,318829.MGG_06362T0,318829.MGG_06914T0,318829.MGG_06962T0,318829.MGG_07176T0,318829.MGG_08144T0,318829.MGG_09499T0,318829.MGG_09952T0,318829.MGG_10323T0","MGG_00466,MGG_01079,MGG_01185,MGG_02731,MGG_03295,MGG_04143,MGG_04438,MGG_06135,MGG_06154,MGG_06241,MGG_06362,MGG_06914,MGG_06962,MGG_07176,MGG_08144,MGG_09499,MGG_09952,MGG_10323",4.03e-05,0.0073,Ras family
Pfam,PF00076,24,61,318829,"318829.MGG_00348T0,318829.MGG_00444T0,318829.MGG_01268T0,318829.MGG_01519T0,318829.MGG_01746T0,318829.MGG_03506T0,318829.MGG_04482T0,318829.MGG_04667T0,318829.MGG_05264T0,318829.MGG_06218T0,318829.MGG_06400T0,318829.MGG_06668T0,318829.MGG_07252T0,318829.MGG_07327T0,318829.MGG_07511T0,318829.MGG_08741T0,318829.MGG_08898T0,318829.MGG_09885T0,318829.MGG_11418T0,318829.MGG_11457T0,318829.MGG_12101T0,318829.MGG_12370T0,318829.MGG_12843T0,318829.MGG_13526T0","MGG_00348,MGG_00444,MGG_01268,MGG_01519,MGG_01746,MGG_03506,MGG_04482,MGG_04667,MGG_05264,MGG_06218,MGG_06400,MGG_06668,MGG_07252,MGG_07327,MGG_07511,MGG_08741,MGG_08898,MGG_09885,MGG_11418,MGG_11457,MGG_12101,MGG_12370,MGG_12843,MGG_13526",7.22e-05,0.0097,"RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)"
Pfam,PF00118,9,10,318829,"318829.MGG_00135T0,318829.MGG_01582T0,318829.MGG_01979T0,318829.MGG_03165T0,318829.MGG_03310T0,318829.MGG_03857T0,318829.MGG_06639T0,318829.MGG_10358T0,318829.MGG_11889T0","MGG_00135,MGG_01582,MGG_01979,MGG_03165,MGG_03310,MGG_03857,MGG_06639,MGG_10358,MGG_11889",2e-04,0.018,TCP-1/cpn60 chaperonin family
Pfam,PF00155,14,20,318829,"318829.MGG_00864T0,318829.MGG_03264T0,318829.MGG_03940T0,318829.MGG_04134T0,318829.MGG_04156T0,318829.MGG_05067T0,318829.MGG_06446T0,318829.MGG_06503T0,318829.MGG_06530T0,318829.MGG_07195T0,318829.MGG_08189T0,318829.MGG_09919T0,318829.MGG_10380T0,318829.MGG_15731T0","MGG_00864,MGG_03264,MGG_03940,MGG_04134,MGG_04156,MGG_05067,MGG_06446,MGG_06503,MGG_06530,MGG_07195,MGG_08189,MGG_09919,MGG_10380,MGG_01564",2.46e-05,0.0067,Aminotransferase class I and II
